STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
7369;20071101;2.4;10.4;-2.2
7369;20071102;4.5;8.9;-2.3
7369;20071103;8.6;10.6;6.4
7369;20071104;7.3;9.2;4.7
7369;20071105;3.2;9.2;-2.3
7369;20071106;4.1;7.2;2.2
7369;20071107;4.1;6.1;2.9
7369;20071108;6.7;7.9;6.0
7369;20071109;2.9;6.8;0.0
7369;20071110;1.7;4.5;-0.1
7369;20071111;5.2;8.0;2.1
7369;20071112;2.4;4.2;1.0
7369;20071113;1.2;2.6;-0.1
7369;20071114;-0.5;0.3;-1.8
7369;20071115;-2.0;-0.1;-5.6
7369;20071116;-3.3;4.5;-6.9
7369;20071117;-1.1;0.3;-2.9
7369;20071118;0.3;1.0;-0.2
7369;20071119;-0.7;0.8;-2.1
7369;20071120;-0.5;0.5;-2.0
7369;20071121;0.4;1.7;-1.0
7369;20071122;2.4;5.1;1.0
7369;20071123;3.3;5.2;1.2
7369;20071124;1.8;4.7;-2.9
7369;20071125;0.7;2.7;-2.9
7369;20071126;0.9;2.4;0.0
7369;20071127;0.6;3.2;-3.2
7369;20071128;-1.9;2.7;-5.4
7369;20071129;0.3;3.9;-3.3
7369;20071130;3.8;5.1;2.3
7369;20071201;4.9;7.0;2.5
7369;20071202;6.5;8.9;2.5
7369;20071203;4.7;7.0;3.1
7369;20071204;3.0;4.0;1.3
7369;20071205;5.5;9.1;2.6
7369;20071206;7.1;8.0;6.2
7369;20071207;7.8;11.2;4.2
7369;20071208;3.2;4.3;1.0
7369;20071209;4.1;8.1;1.5
7369;20071210;3.7;6.0;2.1
7369;20071211;2.5;3.8;1.6
7369;20071212;2.1;2.5;1.4
7369;20071213;1.5;3.3;-1.9
7369;20071214;-2.3;-1.7;-4.0
7369;20071215;-3.4;-1.4;-4.7
7369;20071216;-3.3;-2.0;-4.8
7369;20071217;-3.2;-0.8;-5.4
7369;20071218;-3.7;-0.5;-6.6
7369;20071219;-3.7;2.1;-7.7
7369;20071220;-4.6;0.3;-9.1
7369;20071221;-6.1;-4.1;-8.0
7369;20071222;-5.7;-4.2;-6.7
7369;20071223;-5.2;-1.8;-7.2
7369;20071224;-3.3;-1.2;-5.2
7369;20071225;-4.4;-3.6;-5.4
7369;20071226;-3.8;-1.6;-5.7
7369;20071227;-1.7;-1.0;-2.7
7369;20071228;-3.1;-2.0;-4.9
7369;20071229;-2.1;2.8;-6.3
7369;20071230;2.0;2.8;1.1
7369;20071231;-0.1;1.2;-2.1
7369;20080101;-2.5;-1.0;-5.6
7369;20080102;-2.9;-1.3;-5.7
7369;20080103;-2.7;-0.8;-4.6
7369;20080104;-1.6;2.0;-4.3
7369;20080105;0.8;3.8;-1.8
7369;20080106;2.4;4.4;-0.8
7369;20080107;3.2;7.0;-1.0
7369;20080108;2.7;6.3;-1.2
7369;20080109;2.5;5.2;-0.6
7369;20080110;4.3;7.7;2.1
7369;20080111;4.3;8.1;1.3
7369;20080112;2.8;4.8;-0.2
7369;20080113;0.9;3.1;-1.8
7369;20080114;0.2;2.0;-1.1
7369;20080115;1.2;3.5;-0.8
7369;20080116;3.5;7.5;1.3
7369;20080117;3.4;7.2;-0.4
7369;20080118;6.1;7.9;2.9
7369;20080119;9.0;9.9;7.6
7369;20080120;9.0;10.6;7.4
7369;20080121;7.0;8.2;5.7
7369;20080122;3.5;6.7;-1.2
7369;20080123;0.6;4.3;-4.0
7369;20080124;3.1;8.6;-2.1
7369;20080125;2.2;5.5;-0.9
7369;20080126;2.3;5.2;-0.8
7369;20080127;4.7;6.2;2.7
7369;20080128;3.6;6.8;-0.9
7369;20080129;1.7;7.1;-1.1
7369;20080130;0.6;3.8;-2.0
7369;20080131;0.4;2.3;-0.6
7369;20080201;4.3;8.6;0.1
7369;20080202;0.1;2.6;-3.2
7369;20080203;-1.2;3.8;-6.1
7369;20080204;1.3;4.5;-2.2
7369;20080205;3.0;5.7;0.5
7369;20080206;6.6;8.5;3.7
7369;20080207;1.9;5.5;-3.0
7369;20080208;1.1;7.8;-3.9
7369;20080209;1.8;8.0;-3.0
7369;20080210;2.0;7.2;-3.1
7369;20080211;2.3;7.3;-1.3
7369;20080212;2.8;7.9;-1.0
7369;20080213;-2.0;0.2;-4.7
7369;20080214;-3.0;-0.5;-6.1
7369;20080215;-1.3;2.7;-4.9
7369;20080216;-3.9;0.0;-6.7
7369;20080217;-3.1;5.9;-8.8
7369;20080218;-0.3;7.7;-7.4
7369;20080219;1.8;10.4;-4.7
7369;20080220;2.3;10.7;-4.9
7369;20080221;5.8;7.4;4.2
7369;20080222;8.3;11.5;5.5
7369;20080223;7.9;11.8;1.6
7369;20080224;7.0;17.3;-0.9
7369;20080225;6.6;8.9;3.0
7369;20080226;8.5;14.7;1.5
7369;20080227;5.6;8.5;1.0
7369;20080228;4.1;9.0;-1.2
7369;20080229;7.2;9.2;3.9
7369;20080301;6.8;9.2;1.0
7369;20080302;7.5;9.3;4.6
7369;20080303;6.0;10.0;1.2
7369;20080304;1.1;5.1;-1.6
7369;20080305;-1.2;1.8;-5.3
7369;20080306;-1.0;5.7;-6.8
7369;20080307;2.2;7.5;-3.2
7369;20080308;3.5;5.6;1.5
7369;20080309;4.5;10.3;-0.4
7369;20080310;6.9;12.2;0.6
7369;20080311;6.7;8.6;4.8
7369;20080312;7.2;10.0;3.8
7369;20080313;4.3;6.2;2.1
