STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
1891;19380101;-0.8;0.2;-1.5
1891;19380102;-2.8;-0.2;-4.0
1891;19380103;-3.0;-1.5;-5.0
1891;19380104;-3.8;-0.6;-7.9
1891;19380105;-7.9;-2.5;-16.1
1891;19380106;1.4;3.0;-5.0
1891;19380107;1.8;2.5;1.0
1891;19380108;2.9;3.8;1.3
1891;19380109;3.2;5.4;1.1
1891;19380110;2.6;4.7;1.4
1891;19380111;1.8;2.8;0.4
1891;19380112;5.4;10.2;2.3
1891;19380113;8.6;10.6;2.9
1891;19380114;5.5;8.6;4.1
1891;19380115;7.9;9.4;4.9
1891;19380116;6.8;9.4;4.4
1891;19380117;5.6;10.4;3.9
1891;19380118;2.7;4.6;1.6
1891;19380119;6.1;8.6;1.8
1891;19380120;4.8;5.8;2.0
1891;19380121;6.7;8.2;5.5
1891;19380122;4.2;6.2;0.8
1891;19380123;8.7;9.6;4.6
1891;19380124;8.2;9.6;7.3
1891;19380125;7.3;11.6;5.1
1891;19380126;3.8;6.9;2.5
1891;19380127;2.5;4.9;0.6
1891;19380128;2.8;3.7;-0.1
1891;19380129;2.5;8.8;1.3
1891;19380130;2.7;5.3;0.8
1891;19380131;4.0;6.0;0.0
1891;19380201;5.0;9.5;3.8
1891;19380202;3.1;6.4;1.6
1891;19380203;6.2;7.3;1.1
1891;19380204;8.0;9.3;7.0
1891;19380205;5.7;11.1;2.6
1891;19380206;2.0;7.0;-0.4
1891;19380207;4.0;7.0;0.5
1891;19380208;3.2;8.8;0.6
1891;19380209;2.0;3.1;-1.3
1891;19380210;4.6;7.7;2.0
1891;19380211;2.2;4.9;0.5
1891;19380212;0.8;3.1;0.0
1891;19380213;-0.8;1.2;-1.5
1891;19380214;-0.1;1.4;-1.6
1891;19380215;-2.6;0.0;-3.6
1891;19380216;-2.4;-1.0;-4.8
1891;19380217;0.1;3.2;-3.5
1891;19380218;2.2;6.6;-1.7
1891;19380219;0.7;4.1;-0.8
1891;19380220;0.5;6.8;-4.7
1891;19380221;-0.8;3.5;-4.7
1891;19380222;1.2;2.5;-1.4
1891;19380223;1.0;8.1;-2.6
1891;19380224;0.7;8.6;-5.6
1891;19380225;3.4;11.3;-2.1
1891;19380226;5.8;12.1;-0.7
1891;19380227;6.3;9.2;4.8
1891;19380228;8.2;9.3;4.5
1891;19380301;6.5;9.7;4.8
1891;19380302;5.4;9.2;1.1
1891;19380303;7.8;13.0;5.3
1891;19380304;5.6;10.8;1.9
1891;19380305;4.3;10.8;0.5
1891;19380306;5.4;11.3;1.0
1891;19380307;5.6;10.6;2.8
1891;19380308;6.1;10.0;1.8
1891;19380309;6.8;7.6;4.8
1891;19380310;8.1;9.1;7.0
1891;19380311;5.0;10.1;2.2
1891;19380312;3.8;10.8;-2.3
1891;19380313;5.2;11.4;3.5
1891;19380314;5.4;14.1;-1.9
1891;19380315;8.2;15.8;-0.1
1891;19380316;8.7;13.6;5.4
1891;19380317;9.7;12.0;6.2
1891;19380318;10.7;13.9;8.2
1891;19380319;11.2;17.9;5.8
1891;19380320;9.9;20.3;3.4
1891;19380321;13.0;21.3;4.3
1891;19380322;10.8;19.9;2.7
1891;19380323;9.7;17.9;0.6
1891;19380324;11.4;17.7;3.2
1891;19380325;11.1;16.9;4.4
1891;19380326;2.6;9.9;0.5
1891;19380327;2.5;4.9;1.0
1891;19380328;6.8;10.1;2.0
1891;19380329;9.0;10.7;5.5
1891;19380330;10.9;11.6;9.4
1891;19380331;11.6;15.6;8.9
1891;19380401;9.1;10.8;7.5
1891;19380402;8.8;10.3;7.5
1891;19380403;5.3;9.2;2.8
1891;19380404;5.2;9.0;1.0
1891;19380405;6.6;10.0;2.9
1891;19380406;9.6;11.5;5.9
1891;19380407;7.7;11.3;5.0
1891;19380408;5.0;10.5;2.5
1891;19380409;2.8;7.9;0.5
1891;19380410;4.2;9.1;-1.4
1891;19380411;5.4;8.3;-2.5
1891;19380412;7.1;11.5;-1.1
1891;19380413;7.2;9.5;5.9
1891;19380414;7.0;9.2;5.4
1891;19380415;8.0;10.2;5.5
1891;19380416;5.2;9.3;1.5
1891;19380417;4.6;9.4;2.9
1891;19380418;0.1;8.4;-1.6
1891;19380419;1.2;5.5;-3.1
1891;19380420;2.2;7.9;-3.7
1891;19380421;3.0;8.5;-2.7
1891;19380422;4.6;10.1;-3.1
1891;19380423;6.7;11.0;4.0
1891;19380424;6.4;12.5;-1.3
1891;19380425;6.2;11.1;-0.1
1891;19380426;7.6;13.3;-2.2
1891;19380427;8.9;14.2;0.5
1891;19380428;9.6;15.4;-0.2
1891;19380429;6.0;9.3;3.6
1891;19380430;8.8;14.4;4.6
1891;19380501;7.6;9.5;3.9
1891;19380502;7.7;9.3;5.3
1891;19380503;10.0;15.3;6.1
1891;19380504;9.0;13.6;4.1
1891;19380505;10.2;17.6;-1.6
1891;19380506;8.6;14.0;0.6
1891;19380507;6.3;8.7;2.5
1891;19380508;5.3;10.3;3.5
1891;19380509;9.6;16.3;-2.9
1891;19380510;7.7;14.6;0.3
1891;19380511;9.8;14.9;-1.4
1891;19380512;14.8;22.0;4.7
1891;19380513;17.6;25.1;7.4
1891;19380514;19.8;28.3;6.3
1891;19380515;19.8;29.6;12.4
1891;19380516;17.0;22.4;13.1
1891;19380517;18.1;25.8;9.7
1891;19380518;10.6;14.9;9.4
1891;19380519;10.6;15.9;7.3
1891;19380520;7.6;11.0;5.7
1891;19380521;7.4;8.9;6.1
1891;19380522;10.7;14.2;6.4
1891;19380523;14.1;19.0;6.0
1891;19380524;11.4;17.0;8.6
1891;19380525;11.0;16.6;4.5
1891;19380526;13.3;17.3;8.4
1891;19380527;17.6;23.2;9.4
1891;19380528;12.9;17.4;11.3
1891;19380529;10.3;15.4;8.0
1891;19380530;11.4;15.9;9.0
1891;19380531;13.9;17.8;9.0
1891;19380601;19.8;25.9;13.0
1891;19380602;13.7;19.6;11.5
1891;19380603;12.4;17.8;6.2
1891;19380604;16.4;22.3;5.6
1891;19380605;17.6;26.6;8.5
1891;19380606;15.3;21.0;10.6
1891;19380607;19.8;27.9;10.0
1891;19380608;24.5;30.7;14.9
1891;19380609;18.4;23.4;16.9
1891;19380610;14.8;20.4;12.5
1891;19380611;14.6;19.5;6.5
1891;19380612;12.8;17.9;7.1
1891;19380613;13.4;18.0;4.5
1891;19380614;12.2;17.7;10.8
1891;19380615;12.4;17.5;6.4
1891;19380616;11.8;15.2;9.0
1891;19380617;13.0;15.4;10.5
1891;19380618;14.2;19.9;10.5
1891;19380619;18.5;26.4;8.6
1891;19380620;15.8;22.1;11.8
1891;19380621;17.4;24.1;5.0
1891;19380622;19.2;27.0;8.9
1891;19380623;16.7;21.1;13.6
1891;19380624;17.9;23.3;12.9
1891;19380625;23.2;28.8;13.8
1891;19380626;17.4;22.4;15.3
1891;19380627;19.4;28.1;12.5
1891;19380628;16.2;20.1;15.0
1891;19380629;16.8;20.7;14.3
1891;19380630;16.6;21.7;9.2
1891;19380701;13.0;15.9;12.0
1891;19380702;14.3;19.9;11.1
1891;19380703;13.1;18.6;9.5
1891;19380704;14.3;18.9;10.7
1891;19380705;13.6;19.0;9.9
1891;19380706;12.7;17.8;9.5
1891;19380707;19.9;25.2;7.8
1891;19380708;19.1;27.7;15.6
1891;19380709;14.4;17.5;12.3
1891;19380710;13.8;17.9;11.1
1891;19380711;16.1;20.3;12.0
1891;19380712;15.1;20.1;13.0
1891;19380713;15.1;20.1;11.5
1891;19380714;18.6;24.8;9.3
1891;19380715;21.6;27.3;12.8
1891;19380716;17.4;20.9;16.5
1891;19380717;14.4;20.5;11.6
1891;19380718;15.0;19.2;9.9
1891;19380719;15.9;21.7;13.1
1891;19380720;17.2;22.1;13.0
1891;19380721;17.7;21.7;16.0
1891;19380722;15.6;21.4;9.1
1891;19380723;18.0;23.0;10.0
1891;19380724;20.3;27.1;13.5
1891;19380725;16.9;23.7;11.4
1891;19380726;21.0;30.4;11.8
1891;19380727;17.4;23.7;15.3
1891;19380728;19.1;25.3;11.7
1891;19380729;18.0;24.9;13.0
1891;19380730;21.3;29.2;12.0
1891;19380731;25.9;33.0;16.6
1891;19380801;23.8;31.6;14.4
1891;19380802;25.3;31.0;17.1
1891;19380803;24.8;31.8;18.1
1891;19380804;27.3;33.9;20.5
1891;19380805;25.5;33.7;19.4
1891;19380806;24.0;29.8;20.9
1891;19380807;24.0;31.1;19.5
1891;19380808;20.8;29.4;16.3
1891;19380809;21.3;29.4;15.9
1891;19380810;21.3;29.2;13.0
1891;19380811;20.6;27.8;13.1
1891;19380812;18.7;26.4;14.2
1891;19380813;19.7;25.9;14.9
1891;19380814;18.4;28.0;11.9
1891;19380815;18.6;23.2;15.8
1891;19380816;20.0;24.5;15.9
1891;19380817;16.2;20.3;14.7
1891;19380818;15.9;19.4;14.2
1891;19380819;20.7;25.8;12.0
1891;19380820;17.0;22.1;14.5
1891;19380821;12.7;17.2;10.5
1891;19380822;12.1;18.3;10.5
1891;19380823;12.8;18.5;9.8
1891;19380824;13.3;20.9;3.8
1891;19380825;15.2;19.5;7.9
1891;19380826;14.8;16.5;13.7
1891;19380827;14.4;17.6;11.9
1891;19380828;15.8;22.2;8.9
1891;19380829;18.3;22.6;14.0
1891;19380830;16.4;17.9;15.0
1891;19380831;13.5;18.8;11.6
1891;19380901;11.9;19.1;8.5
1891;19380902;14.2;20.3;4.8
1891;19380903;12.2;19.4;8.0
1891;19380904;10.0;16.7;6.4
1891;19380905;11.8;16.6;6.5
1891;19380906;11.4;12.8;10.8
1891;19380907;12.4;13.8;10.7
1891;19380908;12.8;15.0;11.3
1891;19380909;12.6;18.7;5.5
1891;19380910;13.7;17.7;10.2
1891;19380911;14.4;17.0;8.0
1891;19380912;15.6;17.8;13.0
1891;19380913;17.0;22.7;14.5
1891;19380914;17.0;20.2;13.3
1891;19380915;8.8;16.3;6.3
1891;19380916;9.0;15.9;1.6
1891;19380917;12.2;19.9;5.2
1891;19380918;15.0;21.7;7.3
1891;19380919;16.0;23.1;10.7
1891;19380920;16.4;22.2;12.8
1891;19380921;18.2;24.2;12.1
1891;19380922;19.6;25.0;14.5
1891;19380923;17.8;22.4;14.7
1891;19380924;17.8;24.6;13.1
1891;19380925;18.2;25.5;13.8
1891;19380926;17.4;25.6;13.0
1891;19380927;17.3;25.0;9.3
1891;19380928;18.7;26.2;13.6
1891;19380929;19.6;27.0;12.1
1891;19380930;16.0;19.2;14.6
1891;19381001;12.5;15.5;11.7
1891;19381002;13.7;17.6;10.8
1891;19381003;10.8;14.4;9.0
1891;19381004;12.1;15.2;9.9
1891;19381005;12.4;15.2;10.3
1891;19381006;7.3;12.9;6.9
1891;19381007;10.8;15.4;5.6
1891;19381008;9.7;13.1;6.0
1891;19381009;14.9;17.0;8.1
1891;19381010;11.2;15.6;10.1
1891;19381011;11.0;14.8;8.1
1891;19381012;11.2;14.8;9.1
1891;19381013;12.6;14.1;11.4
1891;19381014;12.6;18.0;9.8
1891;19381015;10.0;15.4;8.5
1891;19381016;11.0;15.8;5.9
1891;19381017;14.1;16.2;11.0
1891;19381018;14.0;16.6;12.3
1891;19381019;10.1;13.6;8.7
1891;19381020;7.1;13.7;4.0
1891;19381021;6.5;12.7;0.8
1891;19381022;6.2;10.2;3.6
1891;19381023;5.1;10.2;2.8
1891;19381024;2.8;8.7;-0.1
1891;19381025;4.5;10.1;-0.4
1891;19381026;5.9;7.2;3.5
1891;19381027;5.5;8.4;4.4
1891;19381028;3.7;8.8;1.7
1891;19381029;6.4;8.6;-0.5
1891;19381030;6.1;7.4;5.7
1891;19381031;6.8;8.2;2.2
1891;19381101;9.0;10.7;7.6
1891;19381102;7.0;10.8;3.8
1891;19381103;9.0;11.6;5.1
1891;19381104;11.8;13.2;8.4
1891;19381105;13.7;13.8;12.3
1891;19381106;13.2;14.2;12.8
1891;19381107;11.1;13.1;10.2
1891;19381108;10.0;10.6;9.0
1891;19381109;9.7;10.9;9.2
1891;19381110;9.0;10.0;8.0
1891;19381111;9.2;14.6;6.6
1891;19381112;10.7;16.5;7.1
1891;19381113;12.4;18.6;7.4
1891;19381114;14.1;16.3;11.5
1891;19381115;11.8;13.2;11.1
1891;19381116;9.0;11.1;8.4
1891;19381117;4.9;8.6;2.5
1891;19381118;5.5;7.3;1.1
1891;19381119;4.6;7.2;3.9
1891;19381120;5.7;8.5;1.8
1891;19381121;9.0;10.4;6.0
1891;19381122;5.6;10.6;4.5
1891;19381123;8.4;12.1;2.4
1891;19381124;6.6;10.6;5.1
1891;19381125;7.2;8.0;4.9
1891;19381126;9.2;12.6;7.1
1891;19381127;3.5;7.2;2.2
1891;19381128;5.6;9.2;2.2
1891;19381129;4.2;9.1;2.1
1891;19381130;5.9;8.0;2.7
1891;19381201;6.6;9.5;5.8
1891;19381202;6.0;8.3;3.7
1891;19381203;5.2;6.5;4.8
1891;19381204;4.6;5.7;4.4
1891;19381205;5.3;7.4;2.2
1891;19381206;6.0;7.5;2.8
1891;19381207;5.7;8.6;4.0
1891;19381208;5.1;6.4;3.9
1891;19381209;5.5;8.7;2.9
1891;19381210;7.0;10.2;2.9
1891;19381211;6.6;9.4;4.7
1891;19381212;6.9;10.3;5.8
1891;19381213;6.7;11.6;5.3
1891;19381214;2.9;5.8;1.9
1891;19381215;2.9;4.1;0.3
1891;19381216;-1.6;3.4;-2.8
