STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
13701;20080901;nan;nan;nan
13701;20080902;nan;nan;nan
13701;20080903;nan;nan;nan
13701;20080904;nan;nan;nan
13701;20080905;nan;nan;nan
13701;20080906;nan;nan;nan
13701;20080907;nan;nan;nan
13701;20080908;nan;nan;nan
13701;20080909;nan;nan;nan
13701;20080910;nan;nan;nan
13701;20080911;nan;nan;nan
13701;20080912;nan;nan;nan
13701;20080913;nan;nan;nan
13701;20080914;nan;nan;nan
13701;20080915;nan;nan;nan
13701;20080916;nan;nan;nan
13701;20080917;nan;nan;nan
13701;20080918;nan;nan;nan
13701;20080919;nan;nan;nan
13701;20080920;nan;nan;nan
13701;20080921;nan;nan;nan
13701;20080922;nan;nan;nan
13701;20080923;nan;nan;nan
13701;20080924;nan;nan;nan
13701;20080925;nan;nan;nan
13701;20080926;nan;nan;nan
13701;20080927;nan;nan;nan
13701;20080928;nan;nan;nan
13701;20080929;nan;nan;nan
13701;20080930;nan;nan;nan
13701;20081001;nan;nan;nan
13701;20081002;nan;nan;nan
13701;20081003;nan;nan;nan
13701;20081004;nan;nan;nan
13701;20081005;nan;nan;nan
13701;20081006;nan;nan;nan
13701;20081007;nan;nan;nan
13701;20081008;nan;nan;nan
13701;20081009;nan;nan;nan
13701;20081010;nan;nan;nan
13701;20081011;nan;nan;nan
13701;20081012;nan;nan;nan
13701;20081013;nan;nan;nan
13701;20081014;nan;nan;nan
13701;20081015;nan;nan;nan
13701;20081016;nan;nan;nan
13701;20081017;nan;nan;nan
13701;20081018;nan;nan;nan
13701;20081019;nan;nan;nan
13701;20081020;nan;nan;nan
13701;20081021;nan;nan;nan
13701;20081022;nan;nan;nan
13701;20081023;nan;nan;nan
13701;20081024;nan;nan;nan
13701;20081025;nan;nan;nan
13701;20081026;nan;nan;nan
13701;20081027;nan;nan;nan
13701;20081028;nan;nan;nan
13701;20081029;nan;nan;nan
13701;20081030;nan;nan;nan
13701;20081031;nan;nan;nan
13701;20081101;nan;nan;nan
13701;20081102;nan;nan;nan
13701;20081103;nan;nan;nan
13701;20081104;nan;nan;nan
13701;20081105;nan;nan;nan
13701;20081106;nan;nan;nan
13701;20081107;nan;nan;nan
13701;20081108;nan;nan;nan
13701;20081109;nan;nan;nan
13701;20081110;nan;nan;nan
13701;20081111;nan;nan;nan
13701;20081112;nan;nan;nan
13701;20081113;nan;nan;nan
13701;20081114;nan;nan;nan
13701;20081115;nan;nan;nan
13701;20081116;nan;nan;nan
13701;20081117;nan;nan;nan
13701;20081118;nan;nan;nan
13701;20081119;nan;nan;nan
13701;20081120;nan;nan;nan
13701;20081121;nan;nan;nan
13701;20081122;nan;nan;nan
13701;20081123;nan;nan;nan
13701;20081124;nan;nan;nan
13701;20081125;nan;nan;nan
13701;20081126;nan;nan;nan
13701;20081127;nan;nan;nan
13701;20081128;nan;nan;nan
13701;20081129;nan;nan;nan
13701;20081130;nan;nan;nan
13701;20081201;nan;nan;nan
13701;20081202;nan;nan;nan
13701;20081203;nan;nan;nan
13701;20081204;nan;nan;nan
13701;20081205;nan;nan;nan
13701;20081206;nan;nan;nan
13701;20081207;nan;nan;nan
13701;20081208;nan;nan;nan
13701;20081209;nan;nan;nan
13701;20081210;nan;nan;nan
13701;20081211;nan;nan;nan
13701;20081212;nan;nan;nan
13701;20081213;nan;nan;nan
13701;20081214;nan;nan;nan
13701;20081215;nan;nan;nan
13701;20081216;nan;nan;nan
13701;20081217;nan;nan;nan
13701;20081218;nan;nan;nan
13701;20081219;nan;nan;nan
13701;20081220;nan;nan;nan
13701;20081221;nan;nan;nan
13701;20081222;nan;nan;nan
13701;20081223;nan;nan;nan
13701;20081224;nan;nan;nan
13701;20081225;nan;nan;nan
13701;20081226;nan;nan;nan
13701;20081227;nan;nan;nan
13701;20081228;nan;nan;nan
13701;20081229;nan;nan;nan
13701;20081230;nan;nan;nan
13701;20081231;nan;nan;nan
13701;20090101;nan;nan;nan
13701;20090102;nan;nan;nan
13701;20090103;nan;nan;nan
13701;20090104;nan;nan;nan
13701;20090105;nan;nan;nan
13701;20090106;nan;nan;nan
13701;20090107;nan;nan;nan
13701;20090108;nan;nan;nan
13701;20090109;nan;nan;nan
13701;20090110;nan;nan;nan
13701;20090111;nan;nan;nan
13701;20090112;nan;nan;nan
13701;20090113;nan;nan;nan
13701;20090114;nan;nan;nan
13701;20090115;nan;nan;nan
13701;20090116;nan;nan;nan
13701;20090117;nan;nan;nan
13701;20090118;nan;nan;nan
13701;20090119;nan;nan;nan
13701;20090120;nan;nan;nan
13701;20090121;nan;nan;nan
13701;20090122;nan;nan;nan
13701;20090123;nan;nan;nan
13701;20090124;nan;nan;nan
13701;20090125;nan;nan;nan
13701;20090126;nan;nan;nan
13701;20090127;nan;nan;nan
13701;20090128;nan;nan;nan
13701;20090129;nan;nan;nan
13701;20090130;nan;nan;nan
13701;20090131;nan;nan;nan
13701;20090201;nan;nan;nan
13701;20090202;nan;nan;nan
13701;20090203;nan;nan;nan
13701;20090204;nan;nan;nan
13701;20090205;nan;nan;nan
13701;20090206;nan;nan;nan
13701;20090207;nan;nan;nan
13701;20090208;nan;nan;nan
13701;20090209;nan;nan;nan
13701;20090210;nan;nan;nan
13701;20090211;nan;nan;nan
13701;20090212;nan;nan;nan
13701;20090213;nan;nan;nan
13701;20090214;nan;nan;nan
13701;20090215;nan;nan;nan
13701;20090216;nan;nan;nan
13701;20090217;nan;nan;nan
13701;20090218;nan;nan;nan
13701;20090219;nan;nan;nan
13701;20090220;nan;nan;nan
13701;20090221;nan;nan;nan
13701;20090222;nan;nan;nan
13701;20090223;nan;nan;nan
13701;20090224;nan;nan;nan
13701;20090225;nan;nan;nan
13701;20090226;nan;nan;nan
13701;20090227;nan;nan;nan
13701;20090228;nan;nan;nan
13701;20090301;nan;nan;nan
13701;20090302;nan;nan;nan
13701;20090303;nan;nan;nan
13701;20090304;nan;nan;nan
13701;20090305;nan;nan;nan
13701;20090306;nan;nan;nan
13701;20090307;nan;nan;nan
13701;20090308;nan;nan;nan
13701;20090309;nan;nan;nan
13701;20090310;nan;nan;nan
13701;20090311;nan;nan;nan
13701;20090312;nan;nan;nan
13701;20090313;nan;nan;nan
13701;20090314;nan;nan;nan
13701;20090315;nan;nan;nan
13701;20090316;nan;nan;nan
13701;20090317;nan;nan;nan
13701;20090318;nan;nan;nan
13701;20090319;nan;nan;nan
13701;20090320;nan;nan;nan
13701;20090321;nan;nan;nan
13701;20090322;nan;nan;nan
13701;20090323;nan;nan;nan
13701;20090324;nan;nan;nan
13701;20090325;nan;nan;nan
13701;20090326;nan;nan;nan
13701;20090327;nan;nan;nan
13701;20090328;nan;nan;nan
13701;20090329;nan;nan;nan
13701;20090330;nan;nan;nan
13701;20090331;nan;nan;nan
13701;20090401;nan;nan;nan
13701;20090402;nan;nan;nan
13701;20090403;nan;nan;nan
13701;20090404;nan;nan;nan
13701;20090405;nan;nan;nan
13701;20090406;nan;nan;nan
13701;20090407;nan;nan;nan
13701;20090408;nan;nan;nan
13701;20090409;nan;nan;nan
13701;20090410;nan;nan;nan
13701;20090411;nan;nan;nan
13701;20090412;nan;nan;nan
13701;20090413;nan;nan;nan
13701;20090414;nan;nan;nan
13701;20090415;nan;nan;nan
13701;20090416;nan;nan;nan
13701;20090417;nan;nan;nan
13701;20090418;nan;nan;nan
13701;20090419;nan;nan;nan
13701;20090420;nan;nan;nan
13701;20090421;nan;nan;nan
13701;20090422;nan;nan;nan
13701;20090423;nan;nan;nan
13701;20090424;nan;nan;nan
13701;20090425;nan;nan;nan
13701;20090426;nan;nan;nan
13701;20090427;nan;nan;nan
13701;20090428;nan;nan;nan
13701;20090429;nan;nan;nan
13701;20090430;nan;nan;nan
13701;20090501;nan;nan;nan
13701;20090502;nan;nan;nan
13701;20090503;nan;nan;nan
13701;20090504;nan;nan;nan
13701;20090505;nan;nan;nan
13701;20090506;nan;nan;nan
13701;20090507;nan;nan;nan
13701;20090508;nan;nan;nan
13701;20090509;nan;nan;nan
13701;20090510;nan;nan;nan
13701;20090511;nan;nan;nan
13701;20090512;nan;nan;nan
13701;20090513;nan;nan;nan
13701;20090514;nan;nan;nan
13701;20090515;nan;nan;nan
13701;20090516;nan;nan;nan
13701;20090517;nan;nan;nan
13701;20090518;nan;nan;nan
13701;20090519;nan;nan;nan
13701;20090520;nan;nan;nan
13701;20090521;nan;nan;nan
13701;20090522;nan;nan;nan
13701;20090523;nan;nan;nan
13701;20090524;nan;nan;nan
13701;20090525;nan;nan;nan
13701;20090526;nan;nan;nan
13701;20090527;nan;nan;nan
13701;20090528;nan;nan;nan
13701;20090529;nan;nan;nan
13701;20090530;nan;nan;nan
13701;20090531;nan;nan;nan
13701;20090601;nan;nan;nan
13701;20090602;nan;nan;nan
