STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
4584;19700401;2.6;5.7;0.5
4584;19700402;1.1;3.5;0.2
4584;19700403;-0.6;2.4;-2.5
4584;19700404;-1.3;2.2;-10.3
4584;19700405;-0.6;4.5;-2.3
4584;19700406;2.5;7.5;-5.5
4584;19700407;4.4;7.9;-0.5
4584;19700408;4.5;7.1;0.3
4584;19700409;1.6;5.0;0.5
4584;19700410;2.2;7.8;-0.5
4584;19700411;2.4;8.8;-1.9
4584;19700412;5.0;10.3;-5.0
4584;19700413;6.2;11.7;3.6
4584;19700414;3.7;7.1;0.7
4584;19700415;3.4;10.4;-1.6
4584;19700416;6.8;9.1;-0.5
4584;19700417;12.2;18.6;8.4
4584;19700418;13.8;22.2;6.7
4584;19700419;13.0;20.7;5.0
4584;19700420;6.7;11.6;5.5
4584;19700421;7.6;10.8;3.7
4584;19700422;11.8;17.0;6.9
4584;19700423;13.2;19.6;6.5
4584;19700424;11.3;17.1;8.4
4584;19700425;12.4;17.3;6.5
4584;19700426;6.5;12.6;4.5
4584;19700427;6.3;9.0;4.3
4584;19700428;5.7;8.0;4.0
4584;19700429;3.7;8.8;0.2
4584;19700430;3.4;7.6;0.3
4584;19700501;1.1;4.0;-0.4
4584;19700502;3.4;8.0;1.0
4584;19700503;6.6;7.9;0.5
4584;19700504;8.7;13.9;7.0
4584;19700505;9.4;15.8;1.3
4584;19700506;12.6;19.8;6.7
4584;19700507;12.5;20.1;2.7
4584;19700508;15.2;22.9;5.3
4584;19700509;13.6;19.4;6.0
4584;19700510;14.4;22.4;8.0
4584;19700511;9.2;11.8;7.7
4584;19700512;9.0;10.4;7.4
4584;19700513;11.1;14.3;9.0
4584;19700514;12.5;20.3;4.6
4584;19700515;13.0;18.5;4.5
4584;19700516;13.4;18.5;10.0
4584;19700517;11.6;15.6;7.6
4584;19700518;11.4;17.1;5.1
4584;19700519;12.1;18.3;0.6
4584;19700520;12.2;15.9;7.3
4584;19700521;10.2;15.7;5.1
4584;19700522;8.0;12.5;6.3
4584;19700523;7.5;11.5;5.3
4584;19700524;10.0;16.0;4.5
4584;19700525;13.4;19.5;0.1
4584;19700526;11.3;15.1;9.8
4584;19700527;9.5;12.8;6.2
4584;19700528;10.1;15.7;5.6
4584;19700529;13.1;19.2;1.1
4584;19700530;10.8;14.5;2.3
4584;19700531;11.4;12.9;5.4
4584;19700601;13.6;17.0;7.7
4584;19700602;10.6;15.0;8.5
4584;19700603;11.8;17.4;-1.2
4584;19700604;11.1;17.1;7.3
4584;19700605;14.5;21.6;3.6
4584;19700606;15.6;22.6;9.2
4584;19700607;19.0;25.2;10.1
4584;19700608;19.0;26.3;14.3
4584;19700609;17.2;24.5;11.4
4584;19700610;17.0;21.1;12.8
4584;19700611;18.2;23.5;15.1
4584;19700612;17.4;23.4;15.3
4584;19700613;18.0;23.9;11.0
4584;19700614;17.0;24.7;7.2
4584;19700615;19.2;24.7;11.7
4584;19700616;20.5;28.1;10.5
4584;19700617;20.0;26.2;11.1
4584;19700618;15.6;19.2;14.1
4584;19700619;17.7;22.7;10.7
4584;19700620;18.6;25.5;15.7
4584;19700621;19.3;27.2;9.3
4584;19700622;21.2;28.2;8.7
4584;19700623;19.4;26.9;11.3
4584;19700624;18.6;25.7;8.8
4584;19700625;18.7;23.2;14.1
4584;19700626;20.7;27.5;13.7
4584;19700627;21.6;29.7;17.0
4584;19700628;18.8;26.9;13.6
4584;19700629;15.0;19.1;11.7
4584;19700630;10.8;13.8;9.6
4584;19700701;14.6;17.7;4.6
4584;19700702;12.8;16.6;11.2
4584;19700703;12.1;16.1;11.2
4584;19700704;11.5;15.9;10.0
4584;19700705;15.4;20.2;6.5
4584;19700706;16.6;22.2;14.3
4584;19700707;18.5;26.9;8.3
4584;19700708;20.0;28.6;5.7
4584;19700709;18.2;27.0;14.3
4584;19700710;18.5;23.8;13.9
4584;19700711;20.5;26.5;13.6
4584;19700712;18.7;25.2;15.7
4584;19700713;19.9;28.6;8.3
4584;19700714;22.8;28.6;11.3
4584;19700715;11.0;22.0;9.2
4584;19700716;10.8;13.4;8.7
4584;19700717;9.9;12.5;8.8
4584;19700718;11.6;16.0;8.4
4584;19700719;15.2;22.3;8.9
4584;19700720;14.1;20.8;12.8
4584;19700721;15.2;18.0;9.5
4584;19700722;18.3;24.8;14.0
4584;19700723;20.5;28.5;12.6
4584;19700724;21.8;28.0;13.7
4584;19700725;15.4;21.7;13.5
4584;19700726;15.1;19.4;10.0
4584;19700727;17.4;22.2;13.4
4584;19700728;20.9;28.8;11.9
4584;19700729;20.0;27.0;13.9
4584;19700730;19.6;25.9;14.2
4584;19700731;19.8;26.3;12.9
4584;19700801;17.8;25.4;16.6
4584;19700802;19.3;26.0;13.9
4584;19700803;18.4;25.4;14.2
4584;19700804;19.4;27.4;10.3
4584;19700805;20.8;29.1;10.4
4584;19700806;22.6;31.5;11.5
4584;19700807;20.9;26.2;15.0
4584;19700808;18.0;26.0;14.3
4584;19700809;15.0;15.7;13.6
4584;19700810;16.4;19.7;15.3
4584;19700811;14.5;15.7;13.7
4584;19700812;17.7;21.2;11.6
4584;19700813;16.6;24.8;5.7
4584;19700814;17.5;26.1;10.1
4584;19700815;17.1;21.9;13.7
4584;19700816;20.4;27.4;12.4
4584;19700817;13.0;19.8;10.0
4584;19700818;14.9;21.7;5.0
4584;19700819;16.1;23.4;7.4
4584;19700820;16.8;22.5;9.6
