STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
5127;19910201;-6.4;-4.0;-8.8
5127;19910202;-7.2;-0.6;-12.0
5127;19910203;-5.2;1.5;-15.5
5127;19910204;-5.3;0.5;-10.0
5127;19910205;-8.3;-6.0;-15.4
5127;19910206;-12.1;-7.4;-14.0
5127;19910207;-10.1;-8.6;-15.0
5127;19910208;-7.7;-3.3;-10.0
5127;19910209;-4.2;-2.0;-12.0
5127;19910210;-3.6;1.2;-6.5
5127;19910211;-10.2;-3.5;-17.5
5127;19910212;-6.2;-3.0;-11.0
5127;19910213;-9.9;-2.5;-13.5
5127;19910214;-7.3;-4.0;-17.0
5127;19910215;-4.9;-3.0;-8.5
5127;19910216;-2.4;2.6;-5.5
5127;19910217;-5.4;2.5;-11.4
5127;19910218;-1.2;3.2;-13.5
5127;19910219;-0.1;10.5;-5.8
5127;19910220;-0.6;10.2;-7.9
5127;19910221;-0.6;9.1;-6.5
5127;19910222;0.8;7.5;-6.1
5127;19910223;1.2;6.5;-5.2
5127;19910224;2.9;13.5;-3.4
5127;19910225;3.2;13.6;-4.2
5127;19910226;3.0;13.7;-4.0
5127;19910227;2.8;12.6;-2.5
5127;19910228;2.2;5.6;0.0
5127;19910301;1.1;4.0;0.0
5127;19910302;4.8;10.2;-1.4
5127;19910303;5.6;8.0;3.2
5127;19910304;4.2;9.1;3.0
5127;19910305;5.8;12.0;1.5
5127;19910306;9.2;15.9;3.0
5127;19910307;7.9;15.5;4.9
5127;19910308;8.7;17.0;2.4
5127;19910309;6.0;9.2;1.6
5127;19910310;6.2;11.7;4.3
5127;19910311;5.4;8.6;0.8
5127;19910312;5.9;13.5;2.5
5127;19910313;5.3;11.4;-0.6
5127;19910314;5.6;14.0;0.5
5127;19910315;6.2;14.5;0.0
5127;19910316;6.0;15.2;-1.0
5127;19910317;6.6;13.5;-1.4
5127;19910318;6.0;10.5;2.4
5127;19910319;6.2;9.0;1.0
5127;19910320;9.6;13.5;7.5
