STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
6275;20040701;16.3;21.3;9.8
6275;20040702;14.7;21.0;9.0
6275;20040703;14.9;20.7;8.2
6275;20040704;17.1;25.3;7.2
6275;20040705;17.7;23.6;10.4
6275;20040706;17.5;24.3;13.4
6275;20040707;18.4;23.8;13.1
6275;20040708;17.3;23.7;14.2
6275;20040709;15.6;19.7;6.9
6275;20040710;12.2;17.3;6.7
6275;20040711;13.5;19.3;9.5
6275;20040712;13.5;18.1;10.5
6275;20040713;13.9;18.2;11.2
6275;20040714;16.4;21.3;10.8
6275;20040715;18.2;21.2;14.8
6275;20040716;19.8;27.3;11.7
6275;20040717;22.1;30.7;12.1
6275;20040718;22.5;31.0;14.5
6275;20040719;21.6;28.7;16.0
6275;20040720;20.6;28.7;14.3
6275;20040721;21.1;30.2;12.4
6275;20040722;22.2;29.8;15.6
6275;20040723;23.3;32.2;16.9
6275;20040724;19.9;25.0;16.2
6275;20040725;19.3;26.0;12.3
6275;20040726;14.8;18.4;9.8
6275;20040727;15.1;22.7;9.2
6275;20040728;16.1;24.6;6.5
6275;20040729;17.9;26.5;9.2
6275;20040730;20.3;30.1;9.2
6275;20040731;20.9;30.9;10.8
6275;20040801;21.4;30.4;12.5
6275;20040802;20.9;30.3;12.1
6275;20040803;21.2;30.8;10.8
6275;20040804;22.4;31.3;13.6
6275;20040805;23.0;31.4;13.1
6275;20040806;20.8;31.1;14.1
6275;20040807;19.3;27.3;15.1
6275;20040808;21.0;29.6;13.6
6275;20040809;22.2;30.2;13.9
6275;20040810;22.7;30.9;13.9
6275;20040811;21.6;27.5;16.4
6275;20040812;20.4;31.9;14.2
6275;20040813;16.4;22.9;11.7
6275;20040814;15.1;15.9;13.2
6275;20040815;18.6;24.6;13.9
6275;20040816;17.8;26.6;10.6
6275;20040817;17.7;21.0;14.3
6275;20040818;22.1;30.5;15.4
6275;20040819;18.5;20.6;15.6
6275;20040820;18.4;24.2;12.0
6275;20040821;15.1;19.6;10.9
6275;20040822;13.9;19.8;7.8
6275;20040823;18.3;28.7;10.0
6275;20040824;17.1;21.5;12.2
6275;20040825;15.6;22.4;9.7
6275;20040826;14.3;18.8;12.6
6275;20040827;15.9;22.6;10.1
6275;20040828;16.5;24.2;9.1
6275;20040829;17.0;24.3;12.8
6275;20040830;15.2;20.4;12.7
6275;20040831;14.5;19.9;8.2
6275;20040901;13.4;22.0;5.5
6275;20040902;16.2;26.2;6.1
6275;20040903;18.8;27.7;10.6
6275;20040904;19.6;28.1;13.5
6275;20040905;18.5;27.4;10.6
6275;20040906;17.4;26.3;9.5
6275;20040907;16.7;26.2;7.9
6275;20040908;15.6;25.7;7.7
6275;20040909;15.6;23.6;8.0
6275;20040910;17.2;28.9;5.9
6275;20040911;20.1;27.5;13.7
6275;20040912;16.4;20.7;7.2
6275;20040913;14.1;22.2;6.8
6275;20040914;16.9;22.6;12.1
6275;20040915;14.9;20.9;8.7
6275;20040916;10.6;18.4;4.5
6275;20040917;11.4;21.1;2.2
6275;20040918;13.3;25.2;3.2
6275;20040919;12.9;18.4;5.6
6275;20040920;15.3;19.4;12.5
6275;20040921;14.6;17.7;11.4
6275;20040922;13.2;15.2;11.5
6275;20040923;13.1;16.2;9.5
6275;20040924;9.6;12.9;7.4
6275;20040925;8.9;11.8;6.1
6275;20040926;8.7;10.2;6.9
6275;20040927;10.8;14.7;4.7
6275;20040928;13.7;17.8;9.2
6275;20040929;12.1;15.6;8.5
6275;20040930;13.3;18.3;10.6
6275;20041001;13.6;18.7;9.9
6275;20041002;12.5;18.3;7.4
6275;20041003;12.0;20.2;6.3
6275;20041004;13.7;25.2;5.1
6275;20041005;16.9;27.8;8.4
6275;20041006;14.6;19.6;10.5
6275;20041007;12.8;16.2;10.9
6275;20041008;12.1;14.8;9.7
6275;20041009;9.8;11.9;8.4
6275;20041010;9.8;10.9;8.2
6275;20041011;7.6;10.8;2.5
6275;20041012;4.9;10.7;0.4
6275;20041013;6.7;13.4;0.9
6275;20041014;9.5;16.8;2.1
6275;20041015;8.5;13.9;5.6
6275;20041016;7.1;12.1;0.3
6275;20041017;6.4;10.5;0.2
6275;20041018;8.4;12.3;2.0
6275;20041019;6.7;12.1;0.6
6275;20041020;13.2;16.8;9.8
6275;20041021;12.7;19.6;5.0
6275;20041022;9.6;20.0;2.5
6275;20041023;11.4;21.0;5.1
6275;20041024;12.4;25.3;4.5
6275;20041025;12.0;17.9;8.0
6275;20041026;9.8;11.8;8.7
6275;20041027;9.0;10.5;5.2
6275;20041028;10.9;14.4;8.5
6275;20041029;10.7;16.7;5.7
6275;20041030;9.7;14.8;2.6
6275;20041031;7.7;13.4;1.8
6275;20041101;10.3;11.1;9.6
6275;20041102;10.8;12.1;9.7
6275;20041103;10.8;14.5;5.8
6275;20041104;9.5;14.1;5.0
6275;20041105;8.5;11.1;3.0
6275;20041106;6.2;8.4;3.7
6275;20041107;5.1;7.4;2.1
6275;20041108;3.6;6.7;-1.3
6275;20041109;0.7;2.5;-1.7
6275;20041110;1.8;3.7;0.6
6275;20041111;2.3;3.4;1.1
6275;20041112;3.0;3.5;2.6
6275;20041113;2.5;5.5;-2.0
6275;20041114;0.9;4.6;-2.7
6275;20041115;-1.6;5.4;-6.0
6275;20041116;2.3;5.2;-4.4
6275;20041117;7.4;9.2;4.8
6275;20041118;8.8;9.6;7.6
6275;20041119;4.1;8.3;0.2
6275;20041120;0.6;3.9;-0.8
6275;20041121;0.1;5.8;-4.8
6275;20041122;7.8;11.1;0.5
6275;20041123;7.9;9.2;4.5
6275;20041124;1.0;6.2;-2.7
6275;20041125;-2.0;3.5;-5.7
6275;20041126;0.0;8.3;-5.6
6275;20041127;5.9;8.4;0.6
6275;20041128;2.0;4.8;-1.0
6275;20041129;4.6;6.9;1.0
6275;20041130;3.8;4.5;3.1
6275;20041201;2.3;6.9;-2.7
6275;20041202;1.8;5.5;-2.3
6275;20041203;5.8;8.7;3.3
6275;20041204;5.1;7.0;3.9
6275;20041205;3.0;4.3;-0.7
6275;20041206;1.7;6.5;-3.1
6275;20041207;-1.1;2.2;-4.4
6275;20041208;-0.3;2.2;-3.9
6275;20041209;-2.7;2.0;-6.1
6275;20041210;-3.0;-1.7;-4.4
6275;20041211;-3.4;-2.6;-4.4
6275;20041212;-3.3;-1.0;-5.3
6275;20041213;-4.3;0.2;-7.2
6275;20041214;-4.7;-0.1;-6.9
6275;20041215;-4.2;3.9;-8.3
6275;20041216;-1.7;6.1;-7.7
6275;20041217;5.7;7.2;2.5
6275;20041218;2.7;4.7;1.2
6275;20041219;0.6;4.1;-7.1
6275;20041220;-4.7;-0.2;-9.5
6275;20041221;-5.7;-2.7;-12.0
6275;20041222;-3.2;-0.5;-9.2
6275;20041223;4.6;6.8;-0.6
6275;20041224;7.7;9.2;6.2
6275;20041225;5.9;9.6;1.1
6275;20041226;1.0;2.3;0.1
6275;20041227;0.7;1.6;0.1
6275;20041228;0.6;2.2;-0.1
6275;20041229;0.9;2.1;-0.4
6275;20041230;-2.3;1.2;-6.1
6275;20041231;1.8;4.1;-2.2
6275;20050101;6.1;9.1;3.3
6275;20050102;5.6;9.4;0.4
6275;20050103;3.5;5.0;1.0
6275;20050104;5.2;8.3;-1.5
6275;20050105;4.7;8.9;-1.7
6275;20050106;6.6;9.0;0.1
6275;20050107;4.5;10.8;-1.4
6275;20050108;6.0;14.7;-2.4
6275;20050109;5.7;9.3;-0.2
6275;20050110;2.3;11.9;-1.4
6275;20050111;2.3;9.6;-2.3
6275;20050112;5.1;10.2;-1.1
6275;20050113;3.8;7.0;-1.0
6275;20050114;0.3;6.3;-3.6
6275;20050115;-1.8;3.9;-5.9
6275;20050116;-3.5;4.5;-7.8
6275;20050117;-1.6;6.5;-6.4
6275;20050118;2.6;7.4;-2.9
6275;20050119;2.4;4.3;0.7
6275;20050120;5.9;8.5;2.0
6275;20050121;5.5;8.7;3.0
6275;20050122;2.2;3.8;-2.1
6275;20050123;-0.5;3.4;-3.4
6275;20050124;-1.8;-0.6;-3.2
6275;20050125;-3.2;-1.3;-6.1
6275;20050126;-4.7;-2.4;-9.8
6275;20050127;-5.9;-4.0;-6.9
6275;20050128;-7.3;-1.9;-14.2
6275;20050129;-9.3;-4.3;-16.8
6275;20050130;-5.8;-3.6;-11.6
6275;20050131;0.1;3.5;-3.6
6275;20050201;1.4;3.3;0.0
6275;20050202;1.1;2.7;0.0
6275;20050203;2.4;4.4;0.5
6275;20050204;0.4;3.7;-3.9
6275;20050205;-3.8;-0.4;-7.5
6275;20050206;-4.2;-0.6;-8.2
6275;20050207;-3.0;3.6;-8.3
6275;20050208;0.7;9.2;-5.3
