STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
7331;20050901;19.0;28.9;11.0
7331;20050902;20.1;26.4;15.3
7331;20050903;18.7;24.6;13.3
7331;20050904;17.2;23.3;11.7
7331;20050905;16.5;24.1;7.8
7331;20050906;17.0;25.4;8.8
7331;20050907;17.1;27.4;8.0
7331;20050908;18.4;26.9;9.6
7331;20050909;18.7;28.1;11.2
7331;20050910;17.2;20.2;15.3
7331;20050911;16.4;20.5;13.0
7331;20050912;15.9;20.2;13.7
7331;20050913;15.8;18.7;14.2
7331;20050914;14.6;19.2;9.8
7331;20050915;16.4;21.3;13.2
7331;20050916;14.4;19.6;8.7
7331;20050917;8.9;14.1;3.5
7331;20050918;8.6;15.0;3.5
7331;20050919;9.0;16.2;2.9
7331;20050920;8.8;17.6;1.5
7331;20050921;9.2;16.7;0.9
7331;20050922;10.5;18.4;2.6
7331;20050923;10.7;21.1;3.5
7331;20050924;11.9;22.8;4.2
7331;20050925;11.8;22.2;4.4
7331;20050926;13.4;19.3;6.4
7331;20050927;13.4;16.2;10.8
7331;20050928;12.0;19.1;9.1
7331;20050929;11.0;16.2;8.0
7331;20050930;9.3;14.3;2.7
7331;20051001;10.5;12.2;8.5
7331;20051002;9.5;11.2;8.2
7331;20051003;10.0;11.8;8.7
7331;20051004;14.0;16.4;11.6
7331;20051005;14.7;17.7;10.9
7331;20051006;12.9;18.5;9.3
7331;20051007;9.6;15.7;5.6
7331;20051008;10.2;14.0;5.6
7331;20051009;11.0;14.6;9.2
7331;20051010;9.3;14.0;3.7
7331;20051011;6.3;12.0;1.5
7331;20051012;6.9;14.7;2.6
7331;20051013;6.1;14.8;-0.1
7331;20051014;5.4;13.3;1.5
7331;20051015;6.1;15.6;-0.5
7331;20051016;6.8;14.3;0.2
7331;20051017;5.4;11.4;0.2
7331;20051018;4.6;11.2;0.3
7331;20051019;2.8;5.3;-0.6
7331;20051020;6.8;14.3;3.5
7331;20051021;9.1;16.0;4.6
7331;20051022;14.1;18.6;11.0
7331;20051023;12.4;15.6;4.4
7331;20051024;9.0;14.8;2.8
7331;20051025;11.6;16.3;5.1
7331;20051026;13.0;18.7;5.9
7331;20051027;10.3;17.2;5.4
