STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
5703;19510110;0.2;5.1;-2.6
5703;19510111;5.0;9.9;-2.4
5703;19510112;4.2;7.9;2.1
5703;19510113;3.7;6.9;0.8
5703;19510114;4.8;6.9;0.5
5703;19510115;3.4;6.9;0.7
5703;19510116;4.2;6.2;2.7
5703;19510117;2.2;4.5;0.8
5703;19510118;5.8;7.4;3.3
5703;19510119;4.6;5.8;3.6
5703;19510120;5.1;7.5;2.7
5703;19510121;2.5;4.5;1.8
5703;19510122;2.0;3.4;0.9
5703;19510123;3.2;4.6;2.4
5703;19510124;3.8;5.8;2.6
5703;19510125;1.5;3.7;1.0
5703;19510126;2.2;3.4;0.7
5703;19510127;3.0;4.6;2.4
5703;19510128;3.6;5.2;2.4
5703;19510129;2.4;4.5;2.2
5703;19510130;3.2;4.9;2.3
5703;19510131;3.1;4.5;1.9
5703;19510201;3.6;5.1;2.1
5703;19510202;3.3;5.4;2.0
5703;19510203;0.2;4.0;-1.8
5703;19510204;3.0;7.4;-3.0
5703;19510205;2.0;4.5;0.4
5703;19510206;3.6;7.4;0.6
5703;19510207;2.4;7.3;-1.1
5703;19510208;4.0;8.4;-2.3
5703;19510209;5.0;10.9;0.1
5703;19510210;4.6;7.3;-0.1
5703;19510211;4.2;8.9;2.9
5703;19510212;5.0;11.3;1.1
5703;19510213;4.0;6.3;1.2
5703;19510214;5.1;8.5;3.5
5703;19510215;4.6;8.7;1.1
5703;19510216;1.8;6.2;-0.1
5703;19510217;6.1;10.3;-2.7
5703;19510218;3.8;8.4;1.9
5703;19510219;3.3;6.4;0.3
5703;19510220;5.4;7.7;2.2
5703;19510221;4.8;7.6;3.0
5703;19510222;3.5;6.9;1.7
5703;19510223;3.0;5.9;1.7
5703;19510224;3.0;7.4;-1.3
5703;19510225;2.4;4.1;1.1
5703;19510226;3.0;6.9;1.5
5703;19510227;0.9;5.5;-1.8
5703;19510228;0.5;3.2;-2.5
5703;19510301;-0.5;1.0;-0.8
5703;19510302;-0.6;2.8;-3.9
5703;19510303;-2.7;-0.1;-3.6
5703;19510304;-0.8;3.2;-6.0
5703;19510305;-0.7;4.1;-2.3
5703;19510306;-0.2;8.3;-5.9
5703;19510307;1.9;9.6;-5.5
5703;19510308;4.8;7.6;2.2
5703;19510309;0.2;4.6;-0.5
5703;19510310;1.6;3.6;-0.7
5703;19510311;3.5;6.8;-2.1
5703;19510312;5.6;11.5;2.5
5703;19510313;8.4;14.9;-1.8
5703;19510314;8.4;12.8;6.2
5703;19510315;5.4;10.8;3.1
5703;19510316;7.6;14.9;-1.2
5703;19510317;13.0;16.6;7.0
5703;19510318;11.1;13.6;10.0
5703;19510319;9.0;11.6;7.1
5703;19510320;2.8;8.4;0.7
5703;19510321;1.1;6.3;-0.4
5703;19510322;3.8;9.8;-3.1
5703;19510323;8.4;13.4;4.2
5703;19510324;5.0;14.8;3.5
5703;19510325;1.0;5.4;-1.0
5703;19510326;2.1;3.6;-1.4
5703;19510327;4.9;9.0;2.3
5703;19510328;2.1;6.9;-0.7
5703;19510329;1.2;6.1;-2.4
5703;19510330;4.0;10.3;-1.6
5703;19510331;5.3;11.3;-0.2
5703;19510401;6.5;12.3;0.2
5703;19510402;7.8;13.0;6.1
5703;19510403;5.8;11.1;2.6
5703;19510404;5.6;13.8;-0.8
5703;19510405;8.8;13.7;4.2
5703;19510406;9.7;16.3;0.9
5703;19510407;11.8;19.6;7.2
5703;19510408;5.6;11.0;3.9
5703;19510409;6.2;10.8;2.4
5703;19510410;7.8;11.8;5.7
5703;19510411;5.1;10.4;2.3
5703;19510412;4.8;11.8;-0.4
5703;19510413;9.7;14.0;1.4
5703;19510414;5.0;10.1;3.4
5703;19510415;4.5;10.8;1.8
5703;19510416;9.8;19.3;-1.4
5703;19510417;10.8;16.2;5.7
5703;19510418;9.9;17.3;2.0
5703;19510419;11.6;16.8;9.1
5703;19510420;8.1;11.6;6.9
5703;19510421;8.7;14.3;6.7
5703;19510422;7.4;13.6;0.7
5703;19510423;8.4;17.3;-1.3
5703;19510424;13.0;20.3;-0.3
5703;19510425;16.0;25.7;7.0
5703;19510426;16.8;23.3;6.2
5703;19510427;14.1;17.2;12.9
5703;19510428;8.6;13.1;7.0
5703;19510429;6.2;8.9;4.6
5703;19510430;6.0;10.1;4.2
5703;19510501;10.3;18.2;-0.5
5703;19510502;13.2;21.6;4.2
5703;19510503;13.8;20.1;9.0
5703;19510504;13.6;20.3;10.2
5703;19510505;12.0;17.9;9.8
5703;19510506;12.8;20.8;4.7
5703;19510507;13.6;20.8;6.9
5703;19510508;14.0;19.9;10.9
5703;19510509;13.4;18.6;10.2
5703;19510510;11.4;14.3;10.9
5703;19510511;9.7;14.4;7.2
5703;19510512;9.7;15.8;3.9
5703;19510513;12.4;18.2;1.9
5703;19510514;9.4;13.7;8.1
5703;19510515;8.9;11.5;7.7
5703;19510516;8.8;12.3;7.7
5703;19510517;11.8;17.8;3.5
5703;19510518;13.9;19.3;7.5
5703;19510519;16.8;23.6;6.2
5703;19510520;17.7;23.5;8.6
5703;19510521;14.2;19.1;10.4
5703;19510522;13.0;18.8;6.2
5703;19510523;14.8;21.5;6.7
5703;19510524;19.1;25.7;8.6
5703;19510525;19.2;25.3;14.2
5703;19510526;17.9;23.6;12.7
5703;19510527;13.6;17.3;12.4
5703;19510528;13.5;18.5;10.2
5703;19510529;12.7;19.1;6.7
5703;19510530;11.4;15.2;7.0
5703;19510531;14.8;20.4;7.2
5703;19510601;13.1;20.2;8.3
5703;19510602;15.2;21.0;11.8
5703;19510603;14.4;20.8;8.3
5703;19510604;14.3;18.5;12.6
5703;19510605;15.6;20.9;11.3
5703;19510606;16.6;21.4;12.9
5703;19510607;16.9;22.9;11.9
5703;19510608;17.0;23.6;10.2
5703;19510609;16.0;20.3;13.2
5703;19510610;13.2;18.9;11.3
5703;19510611;16.1;21.7;7.5
5703;19510612;17.8;25.7;10.2
5703;19510613;16.5;20.9;14.2
5703;19510614;19.1;27.0;10.0
5703;19510615;21.8;30.5;12.2
5703;19510616;20.4;24.7;14.6
5703;19510617;20.2;27.7;14.3
5703;19510618;20.2;26.8;15.7
5703;19510619;14.8;18.8;11.8
5703;19510620;17.2;22.3;11.0
5703;19510621;19.6;25.5;11.9
5703;19510622;21.0;25.0;13.1
5703;19510623;18.9;25.1;15.8
5703;19510624;16.2;20.4;14.5
5703;19510625;14.6;18.3;12.8
5703;19510626;14.9;18.9;10.3
5703;19510627;14.1;18.0;11.9
5703;19510628;15.1;19.4;11.3
5703;19510629;15.0;19.8;10.7
5703;19510630;15.4;20.7;8.3
5703;19510701;15.6;21.9;8.5
5703;19510702;18.3;25.1;8.9
5703;19510703;20.1;27.2;10.9
5703;19510704;21.6;27.3;14.5
5703;19510705;14.8;20.8;12.8
5703;19510706;16.1;22.3;9.7
5703;19510707;19.4;27.3;9.9
5703;19510708;22.0;30.1;12.6
5703;19510709;19.5;22.8;16.2
5703;19510710;21.2;27.8;15.4
5703;19510711;23.2;33.0;14.6
5703;19510712;20.0;24.2;16.3
5703;19510713;21.6;27.8;14.9
