STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
13952;20090201;nan;nan;nan
13952;20090202;nan;nan;nan
13952;20090203;nan;nan;nan
13952;20090204;nan;nan;nan
13952;20090205;nan;nan;nan
13952;20090206;nan;nan;nan
13952;20090207;nan;nan;nan
13952;20090208;nan;nan;nan
13952;20090209;nan;nan;nan
13952;20090210;nan;nan;nan
13952;20090211;nan;nan;nan
13952;20090212;nan;nan;nan
13952;20090213;nan;nan;nan
13952;20090214;nan;nan;nan
13952;20090215;nan;nan;nan
13952;20090216;nan;nan;nan
13952;20090217;nan;nan;nan
13952;20090218;nan;nan;nan
13952;20090219;nan;nan;nan
13952;20090220;nan;nan;nan
13952;20090221;nan;nan;nan
13952;20090222;nan;nan;nan
13952;20090223;nan;nan;nan
13952;20090224;nan;nan;nan
13952;20090225;nan;nan;nan
13952;20090226;nan;nan;nan
13952;20090227;nan;nan;nan
13952;20090228;nan;nan;nan
13952;20090301;nan;nan;nan
13952;20090302;nan;nan;nan
13952;20090303;nan;nan;nan
13952;20090304;nan;nan;nan
13952;20090305;nan;nan;nan
13952;20090306;nan;nan;nan
13952;20090307;nan;nan;nan
13952;20090308;nan;nan;nan
13952;20090309;nan;nan;nan
13952;20090310;nan;nan;nan
13952;20090311;nan;nan;nan
13952;20090312;nan;nan;nan
13952;20090313;nan;nan;nan
13952;20090314;nan;nan;nan
13952;20090315;nan;nan;nan
13952;20090316;nan;nan;nan
13952;20090317;nan;nan;nan
13952;20090318;nan;nan;nan
13952;20090319;nan;nan;nan
13952;20090320;nan;nan;nan
13952;20090321;nan;nan;nan
13952;20090322;nan;nan;nan
13952;20090323;nan;nan;nan
13952;20090324;nan;nan;nan
13952;20090325;nan;nan;nan
13952;20090326;nan;nan;nan
13952;20090327;nan;nan;nan
13952;20090328;nan;nan;nan
13952;20090329;nan;nan;nan
13952;20090330;nan;nan;nan
13952;20090331;nan;nan;nan
13952;20090401;nan;nan;nan
13952;20090402;nan;nan;nan
13952;20090403;nan;nan;nan
13952;20090404;nan;nan;nan
13952;20090405;nan;nan;nan
13952;20090406;nan;nan;nan
13952;20090407;nan;nan;nan
13952;20090408;nan;nan;nan
13952;20090409;nan;nan;nan
13952;20090410;nan;nan;nan
13952;20090411;nan;nan;nan
13952;20090412;nan;nan;nan
13952;20090413;nan;nan;nan
13952;20090414;nan;nan;nan
13952;20090415;nan;nan;nan
13952;20090416;nan;nan;nan
13952;20090417;nan;nan;nan
13952;20090418;nan;nan;nan
13952;20090419;nan;nan;nan
13952;20090420;nan;nan;nan
13952;20090421;nan;nan;nan
13952;20090422;nan;nan;nan
13952;20090423;nan;nan;nan
13952;20090424;nan;nan;nan
13952;20090425;nan;nan;nan
13952;20090426;nan;nan;nan
13952;20090427;nan;nan;nan
13952;20090428;nan;nan;nan
13952;20090429;nan;nan;nan
13952;20090430;nan;nan;nan
13952;20090501;nan;nan;nan
13952;20090502;nan;nan;nan
13952;20090503;nan;nan;nan
13952;20090504;nan;nan;nan
13952;20090505;nan;nan;nan
13952;20090506;nan;nan;nan
13952;20090507;nan;nan;nan
13952;20090508;nan;nan;nan
13952;20090509;nan;nan;nan
13952;20090510;nan;nan;nan
13952;20090511;nan;nan;nan
13952;20090512;nan;nan;nan
13952;20090513;nan;nan;nan
13952;20090514;nan;nan;nan
13952;20090515;nan;nan;nan
13952;20090516;nan;nan;nan
13952;20090517;nan;nan;nan
13952;20090518;nan;nan;nan
13952;20090519;nan;nan;nan
13952;20090520;nan;nan;nan
13952;20090521;nan;nan;nan
13952;20090522;nan;nan;nan
13952;20090523;nan;nan;nan
13952;20090524;nan;nan;nan
13952;20090525;nan;nan;nan
13952;20090526;nan;nan;nan
13952;20090527;nan;nan;nan
13952;20090528;nan;nan;nan
13952;20090529;nan;nan;nan
13952;20090530;nan;nan;nan
13952;20090531;nan;nan;nan
13952;20090601;nan;nan;nan
13952;20090602;nan;nan;nan
13952;20090603;nan;nan;nan
13952;20090604;nan;nan;nan
13952;20090605;nan;nan;nan
13952;20090606;nan;nan;nan
13952;20090607;nan;nan;nan
13952;20090608;nan;nan;nan
13952;20090609;nan;nan;nan
13952;20090610;nan;nan;nan
13952;20090611;nan;nan;nan
13952;20090612;nan;nan;nan
13952;20090613;nan;nan;nan
13952;20090614;nan;nan;nan
13952;20090615;nan;nan;nan
13952;20090616;nan;nan;nan
13952;20090617;nan;nan;nan
13952;20090618;nan;nan;nan
13952;20090619;nan;nan;nan
13952;20090620;nan;nan;nan
13952;20090621;nan;nan;nan
13952;20090622;nan;nan;nan
13952;20090623;nan;nan;nan
13952;20090624;nan;nan;nan
13952;20090625;nan;nan;nan
13952;20090626;nan;nan;nan
13952;20090627;nan;nan;nan
13952;20090628;nan;nan;nan
13952;20090629;nan;nan;nan
13952;20090630;nan;nan;nan
13952;20090701;nan;nan;nan
13952;20090702;nan;nan;nan
13952;20090703;nan;nan;nan
13952;20090704;nan;nan;nan
13952;20090705;nan;nan;nan
13952;20090706;nan;nan;nan
13952;20090707;nan;nan;nan
13952;20090708;nan;nan;nan
13952;20090709;nan;nan;nan
13952;20090710;nan;nan;nan
13952;20090711;nan;nan;nan
13952;20090712;nan;nan;nan
13952;20090713;nan;nan;nan
13952;20090714;nan;nan;nan
13952;20090715;nan;nan;nan
13952;20090716;nan;nan;nan
13952;20090717;nan;nan;nan
13952;20090718;nan;nan;nan
13952;20090719;nan;nan;nan
13952;20090720;nan;nan;nan
13952;20090721;nan;nan;nan
13952;20090722;nan;nan;nan
13952;20090723;nan;nan;nan
13952;20090724;nan;nan;nan
13952;20090725;nan;nan;nan
13952;20090726;nan;nan;nan
13952;20090727;nan;nan;nan
13952;20090728;nan;nan;nan
13952;20090729;nan;nan;nan
13952;20090730;nan;nan;nan
13952;20090731;nan;nan;nan
13952;20090801;nan;nan;nan
13952;20090802;nan;nan;nan
13952;20090803;nan;nan;nan
13952;20090804;nan;nan;nan
13952;20090805;nan;nan;nan
13952;20090806;nan;nan;nan
13952;20090807;nan;nan;nan
13952;20090808;nan;nan;nan
13952;20090809;nan;nan;nan
13952;20090810;nan;nan;nan
13952;20090811;nan;nan;nan
13952;20090812;nan;nan;nan
13952;20090813;nan;nan;nan
13952;20090814;nan;nan;nan
13952;20090815;nan;nan;nan
13952;20090816;nan;nan;nan
13952;20090817;nan;nan;nan
13952;20090818;nan;nan;nan
13952;20090819;nan;nan;nan
13952;20090820;nan;nan;nan
13952;20090821;nan;nan;nan
13952;20090822;nan;nan;nan
13952;20090823;nan;nan;nan
13952;20090824;nan;nan;nan
13952;20090825;nan;nan;nan
13952;20090826;nan;nan;nan
13952;20090827;nan;nan;nan
13952;20090828;nan;nan;nan
13952;20090829;nan;nan;nan
13952;20090830;nan;nan;nan
13952;20090831;nan;nan;nan
13952;20090901;nan;nan;nan
13952;20090902;nan;nan;nan
13952;20090903;nan;nan;nan
13952;20090904;nan;nan;nan
13952;20090905;nan;nan;nan
13952;20090906;nan;nan;nan
13952;20090907;nan;nan;nan
13952;20090908;nan;nan;nan
13952;20090909;nan;nan;nan
13952;20090910;nan;nan;nan
13952;20090911;nan;nan;nan
13952;20090912;nan;nan;nan
13952;20090913;nan;nan;nan
13952;20090914;nan;nan;nan
