STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
4411;19791201;10.2;10.9;9.1
4411;19791202;7.4;11.0;5.0
4411;19791203;8.6;14.1;3.4
4411;19791204;7.5;12.2;4.3
4411;19791205;10.0;13.5;0.5
4411;19791206;11.0;12.6;8.0
4411;19791207;12.3;15.8;7.5
4411;19791208;9.2;12.5;8.9
4411;19791209;9.2;9.7;7.5
4411;19791210;10.3;11.0;9.6
4411;19791211;8.7;12.5;7.0
4411;19791212;2.8;7.0;1.0
4411;19791213;3.6;4.0;0.9
4411;19791214;6.8;9.2;4.0
4411;19791215;7.0;10.0;4.5
4411;19791216;4.5;6.0;3.5
4411;19791217;7.9;11.6;3.5
4411;19791218;4.9;7.0;4.0
4411;19791219;2.2;4.5;0.5
4411;19791220;0.4;2.5;-1.5
4411;19791221;1.2;2.0;-0.2
4411;19791222;3.1;6.2;0.6
4411;19791223;2.8;3.4;1.7
4411;19791224;3.0;3.7;1.0
4411;19791225;1.3;4.0;-0.4
4411;19791226;-0.4;3.5;-2.6
4411;19791227;1.0;2.5;-3.2
4411;19791228;3.6;8.0;0.6
4411;19791229;2.9;5.2;1.5
4411;19791230;2.4;3.5;2.0
4411;19791231;2.1;3.5;1.2
4411;19800101;0.5;1.5;0.0
4411;19800102;-0.2;1.5;-1.2
4411;19800103;-2.8;0.6;-4.8
4411;19800104;-0.1;0.6;-5.2
4411;19800105;3.4;4.4;0.6
4411;19800106;4.1;5.0;3.4
4411;19800107;3.4;4.3;1.5
4411;19800108;0.6;3.4;0.1
4411;19800109;0.8;2.5;-0.4
4411;19800110;-0.8;0.5;-1.3
4411;19800111;-3.9;-1.0;-5.7
4411;19800112;-6.1;-3.5;-7.5
4411;19800113;-7.8;-2.5;-10.6
4411;19800114;-8.5;-4.5;-11.7
4411;19800115;-7.0;-3.4;-9.4
4411;19800116;-3.2;-1.0;-9.8
4411;19800117;-3.6;0.1;-6.3
4411;19800118;-6.6;-2.4;-9.8
4411;19800119;-4.4;-2.2;-10.2
4411;19800120;-2.4;0.0;-3.7
4411;19800121;-1.2;0.2;-4.0
4411;19800122;4.4;6.8;0.2
4411;19800123;4.0;5.7;2.5
4411;19800124;3.0;4.0;1.7
4411;19800125;3.1;6.0;0.5
4411;19800126;1.8;3.5;0.9
4411;19800127;-0.8;3.0;-2.8
4411;19800128;-1.5;-0.2;-4.5
4411;19800129;1.4;2.8;-1.4
4411;19800130;7.0;8.0;0.2
4411;19800131;9.0;9.5;6.4
4411;19800201;2.3;9.5;0.0
4411;19800202;5.8;7.0;0.7
4411;19800203;5.5;7.4;4.5
4411;19800204;4.6;8.5;4.0
4411;19800205;8.7;10.1;3.9
4411;19800206;7.4;9.7;6.9
4411;19800207;6.8;8.7;5.5
4411;19800208;6.4;10.9;4.6
4411;19800209;5.6;10.4;3.0
4411;19800210;7.0;10.3;2.5
4411;19800211;5.5;8.1;3.9
4411;19800212;5.2;7.1;2.8
4411;19800213;3.5;6.2;0.1
