STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
2691;19940401;8.0;12.0;4.0
2691;19940402;3.0;8.2;0.2
2691;19940403;2.7;8.3;0.0
2691;19940404;4.2;8.2;-3.0
2691;19940405;3.4;10.0;-0.2
2691;19940406;4.8;9.0;-1.2
2691;19940407;5.1;10.1;-1.0
2691;19940408;4.8;8.2;3.5
2691;19940409;2.9;6.5;1.0
2691;19940410;2.2;5.5;0.8
2691;19940411;2.1;3.0;-2.4
2691;19940412;4.4;5.2;0.3
2691;19940413;5.1;5.5;3.9
2691;19940414;4.8;8.0;3.0
2691;19940415;7.8;11.5;3.0
2691;19940416;12.0;15.8;5.0
2691;19940417;8.8;13.2;6.0
2691;19940418;5.2;7.0;3.0
2691;19940419;5.0;10.0;0.0
2691;19940420;10.1;15.5;1.6
2691;19940421;11.8;16.0;5.0
2691;19940422;12.8;19.0;7.8
2691;19940423;12.9;22.0;4.4
2691;19940424;14.2;21.0;4.3
2691;19940425;12.9;20.5;5.5
2691;19940426;10.0;14.0;6.0
2691;19940427;12.7;18.0;4.0
2691;19940428;13.4;18.2;9.5
2691;19940429;14.7;22.0;6.0
2691;19940430;15.5;24.4;4.8
2691;19940501;12.2;17.9;11.5
2691;19940502;9.9;15.0;2.0
2691;19940503;11.2;18.6;2.5
2691;19940504;11.0;17.2;3.5
2691;19940505;8.1;13.0;6.1
2691;19940506;11.3;17.0;1.5
2691;19940507;11.8;19.0;1.0
2691;19940508;13.4;21.0;2.0
2691;19940509;14.2;21.5;3.5
2691;19940510;11.7;19.3;7.0
2691;19940511;12.2;17.3;7.5
2691;19940512;14.2;22.0;5.0
2691;19940513;15.9;21.0;7.0
2691;19940514;16.1;22.0;7.0
2691;19940515;16.2;23.1;10.2
2691;19940516;19.0;25.0;6.5
2691;19940517;16.2;20.9;11.5
2691;19940518;17.4;22.0;12.1
2691;19940519;12.0;18.0;11.0
2691;19940520;13.7;17.0;9.6
2691;19940521;15.4;19.1;8.2
2691;19940522;16.9;22.5;11.5
2691;19940523;16.0;20.0;14.9
2691;19940524;16.3;22.9;10.1
2691;19940525;15.2;21.0;11.9
2691;19940526;12.6;17.1;6.2
2691;19940527;12.7;17.2;9.9
2691;19940528;13.8;18.2;9.1
2691;19940529;13.1;16.8;10.2
2691;19940530;12.0;17.9;9.6
2691;19940531;15.6;22.0;3.5
2691;19940601;19.4;26.9;6.8
2691;19940602;22.0;29.9;10.8
2691;19940603;18.3;23.0;12.0
2691;19940604;13.6;17.3;9.2
2691;19940605;9.7;14.1;8.1
