STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
931;19890801;9.0;11.5;7.0
931;19890802;10.6;13.5;7.0
931;19890803;13.7;18.8;8.8
931;19890804;16.9;21.0;10.6
931;19890805;19.6;24.0;12.5
931;19890806;18.0;22.0;14.8
931;19890807;17.9;24.0;15.0
931;19890808;16.3;19.3;15.0
931;19890809;16.0;19.0;14.0
931;19890810;17.4;21.5;12.0
931;19890811;18.2;23.0;14.0
931;19890812;18.5;23.0;15.5
931;19890813;20.3;25.0;14.5
931;19890814;18.4;24.5;16.0
931;19890815;21.4;27.3;14.0
931;19890816;24.5;30.0;17.5
931;19890817;17.8;24.4;15.0
931;19890818;17.1;21.3;15.2
931;19890819;19.2;24.8;13.5
931;19890820;21.7;26.5;15.0
931;19890821;22.8;27.5;16.5
931;19890822;19.8;25.5;15.0
931;19890823;17.3;23.4;16.0
931;19890824;18.5;23.0;14.0
931;19890825;18.2;23.3;14.5
931;19890826;14.1;17.4;11.0
931;19890827;13.4;15.5;11.5
931;19890828;8.9;12.2;7.5
931;19890829;9.6;12.3;6.3
931;19890830;10.9;15.3;8.0
931;19890831;13.1;18.5;7.0
931;19890901;15.2;19.2;9.5
931;19890902;11.0;14.7;9.2
931;19890903;9.0;11.5;8.1
931;19890904;8.7;9.8;7.6
931;19890905;11.2;15.5;7.0
931;19890906;11.8;16.6;7.5
931;19890907;12.7;18.3;8.5
931;19890908;13.1;18.2;7.0
931;19890909;14.3;19.1;9.5
931;19890910;15.7;20.5;12.3
931;19890911;15.4;20.3;11.5
931;19890912;13.8;17.0;12.3
931;19890913;13.0;18.2;11.0
931;19890914;11.6;15.0;10.5
931;19890915;11.4;13.0;10.5
931;19890916;16.4;20.5;11.0
931;19890917;18.3;23.0;11.2
931;19890918;20.1;25.0;14.3
931;19890919;19.1;23.5;16.5
931;19890920;17.6;22.0;14.0
931;19890921;17.2;23.0;12.5
931;19890922;18.4;22.6;14.0
931;19890923;13.0;18.0;10.3
931;19890924;11.8;14.0;9.0
931;19890925;11.4;14.5;10.0
931;19890926;11.0;13.5;8.0
931;19890927;8.0;11.0;6.0
931;19890928;7.4;9.0;5.0
931;19890929;7.5;9.5;7.0
931;19890930;8.7;12.0;4.0
931;19891001;9.8;14.0;8.0
931;19891002;8.9;11.6;5.0
931;19891003;8.2;12.5;6.8
931;19891004;7.8;13.2;3.2
931;19891005;11.2;16.0;4.5
931;19891006;9.1;12.0;8.0
931;19891007;6.7;8.6;6.2
931;19891008;5.0;6.2;3.0
931;19891009;5.3;7.3;3.5
931;19891010;5.1;9.0;4.3
931;19891011;5.0;7.0;2.5
931;19891012;8.0;11.0;5.2
931;19891013;8.8;13.0;5.3
931;19891014;7.5;10.5;6.2
931;19891015;6.7;10.0;5.0
931;19891016;8.4;12.6;3.6
931;19891017;10.3;15.5;4.5
931;19891018;10.8;14.0;6.0
931;19891019;12.1;16.5;7.8
931;19891020;9.1;13.0;7.5
931;19891021;14.2;17.5;9.0
931;19891022;15.2;20.5;12.0
931;19891023;15.2;19.0;13.0
931;19891024;13.5;17.8;9.1
931;19891025;13.9;16.8;10.0
931;19891026;15.0;18.0;10.5
931;19891027;14.1;17.0;10.5
931;19891028;12.6;21.0;9.8
931;19891029;7.8;9.8;7.1
931;19891030;11.2;12.0;7.9
931;19891031;11.2;13.8;10.1
931;19891101;11.0;14.0;9.5
931;19891102;12.5;15.6;9.5
931;19891103;9.2;11.7;8.8
931;19891104;3.5;8.8;3.3
931;19891105;4.2;8.1;2.2
931;19891106;1.4;2.2;0.8
931;19891107;1.7;3.0;0.0
931;19891108;3.4;5.0;-1.4
931;19891109;5.0;7.1;3.4
931;19891110;1.8;4.0;-0.2
931;19891111;2.6;6.5;0.0
931;19891112;-0.4;2.0;-1.5
931;19891113;-1.4;-0.5;-2.5
931;19891114;-1.8;-1.0;-3.0
931;19891115;1.1;3.3;-2.0
931;19891116;0.0;3.0;-1.0
931;19891117;-1.9;1.0;-3.0
931;19891118;-0.8;4.6;-5.5
931;19891119;2.5;6.5;-3.5
931;19891120;2.7;9.0;-0.5
931;19891121;3.4;9.5;-1.0
931;19891122;1.4;6.0;-2.0
931;19891123;-3.1;-0.5;-4.0
931;19891124;-4.0;-2.0;-5.5
931;19891125;-6.4;-1.5;-9.0
931;19891126;-5.2;-1.2;-10.0
931;19891127;-1.4;1.5;-8.5
931;19891128;-0.6;3.0;-4.0
931;19891129;-3.8;-0.5;-5.0
931;19891130;-2.4;-1.0;-4.1
931;19891201;-2.6;1.0;-5.5
931;19891202;-4.2;-0.5;-7.5
931;19891203;-5.0;-2.0;-6.5
931;19891204;-5.2;-4.0;-6.2
931;19891205;-3.6;-2.9;-6.5
931;19891206;-5.3;-3.0;-5.5
931;19891207;-2.3;0.1;-5.5
931;19891208;-2.4;-1.9;-3.0
931;19891209;-2.8;-1.5;-5.0
931;19891210;-3.1;-1.0;-4.8
931;19891211;-1.0;0.2;-5.0
931;19891212;0.4;1.5;-1.5
931;19891213;6.9;9.0;1.2
931;19891214;8.4;10.2;5.0
931;19891215;7.8;10.0;7.0
931;19891216;13.0;16.5;8.4
931;19891217;7.9;13.5;5.0
931;19891218;10.8;15.0;5.0
931;19891219;4.2;13.0;3.2
931;19891220;7.5;9.5;2.0
931;19891221;8.8;11.0;6.0
931;19891222;7.6;11.0;6.1
931;19891223;2.2;6.1;1.0
931;19891224;4.1;6.0;2.0
931;19891225;3.8;8.5;1.2
931;19891226;-3.3;4.5;-4.5
931;19891227;-3.2;-2.5;-4.0
931;19891228;-3.4;-2.7;-4.0
931;19891229;-4.0;-3.0;-5.0
931;19891230;-4.5;-3.9;-5.0
931;19891231;-6.0;-3.8;-7.5
931;19900101;-5.6;-4.2;-9.0
931;19900102;-3.6;-1.0;-6.5
931;19900103;-3.3;-2.0;-4.5
931;19900104;-3.8;-3.0;-4.1
931;19900105;-3.1;-1.9;-6.0
931;19900106;-1.1;-0.2;-1.9
931;19900107;-2.6;-1.5;-3.0
